volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude,country,duration
284150,Asuncion,18496,Uncertain Eruption,NA,2.0,1775.0,0.0,0.0,NA,NA,NA,NA,19.671,145.406,United States,NA
344100,Masaya,11014,Discredited Eruption,NA,NA,1775.0,0.0,0.0,NA,NA,NA,NA,11.985,-86.165,Nicaragua,NA
345060,Irazu,11203,Confirmed Eruption,NA,2.0,1775.0,0.0,0.0,Historical Observations,NA,NA,NA,9.979,-83.852,Costa Rica,NA
357120,Villarrica,12115,Uncertain Eruption,NA,2.0,1775.0,0.0,0.0,NA,NA,NA,NA,-39.42,-71.93,Chile,NA
358040,Michinmahuida,22113,Uncertain Eruption,NA,2.0,1775.0,NA,NA,Tephrochronology,NA,NA,NA,-42.799,-72.445,Chile,NA
233020,"Fournaise, Piton de la",14240,Confirmed Eruption,SE rift zone,0.0,1774.0,7.0,2.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
257100,Yasur,15355,Confirmed Eruption,NA,3.0,1774.0,7.0,2.0,Historical Observations,2020.0,4.0,17.0,-19.532,169.447,Vanuatu,89774 days
257040,Ambrym,15239,Confirmed Eruption,NA,2.0,1774.0,7.0,2.0,Historical Observations,NA,NA,NA,-16.25,168.12,Vanuatu,NA
243060,Tofua,14744,Confirmed Eruption,NA,2.0,1774.0,6.0,0.0,Historical Observations,NA,NA,NA,-19.75,-175.07,Tonga,NA
373010,Grimsvotn,12808,Confirmed Eruption,NA,2.0,1774.0,2.0,0.0,Historical Observations,NA,NA,NA,64.416,-17.316,Iceland,NA
268060,Gamalama,16616,Confirmed Eruption,NA,2.0,1773.0,10.0,21.0,Historical Observations,1774.0,1.0,22.0,0.8,127.33,Indonesia,93 days
265090,Banda Api,16408,Confirmed Eruption,NA,2.0,1773.0,2.0,6.0,Historical Observations,NA,NA,NA,-4.523,129.881,Indonesia,NA
268060,Gamalama,16615,Confirmed Eruption,NA,2.0,1773.0,2.0,2.0,Historical Observations,1773.0,2.0,7.0,0.8,127.33,Indonesia,5 days
342090,Fuego,10698,Uncertain Eruption,NA,2.0,1773.0,0.0,0.0,NA,NA,NA,NA,14.473,-90.88,Guatemala,NA
283090,Niigata-Yakeyama,17539,Confirmed Eruption,NA,3.0,1773.0,0.0,0.0,Historical Observations,NA,NA,NA,36.921,138.036,Japan,NA
352022,Chacana,11458,Confirmed Eruption,South part of caldera,0.0,1773.0,0.0,0.0,Historical Observations,NA,NA,NA,-0.375,-78.25,Ecuador,NA
233020,"Fournaise, Piton de la",14239,Confirmed Eruption,NA,2.0,1772.0,11.0,18.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
263100,Papandayan,15685,Confirmed Eruption,NA,3.0,1772.0,8.0,12.0,Historical Observations,1772.0,8.0,12.0,-7.32,107.73,Indonesia,0 days
263180,Slamet,15730,Confirmed Eruption,NA,2.0,1772.0,8.0,11.0,Historical Observations,1772.0,8.0,12.0,-7.242,109.208,Indonesia,1 days
263170,Cereme,15725,Confirmed Eruption,NA,2.0,1772.0,8.0,11.0,Historical Observations,1772.0,8.0,12.0,-6.895,108.408,Indonesia,1 days
344100,Masaya,11013,Confirmed Eruption,North side of Old Masaya Crater,2.0,1772.0,3.0,16.0,Historical Observations,1772.0,3.0,25.0,11.985,-86.165,Nicaragua,9 days
233020,"Fournaise, Piton de la",14238,Confirmed Eruption,NA,2.0,1772.0,2.0,0.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
282110,Asosan,17266,Confirmed Eruption,Naka-dake,2.0,1772.0,0.0,0.0,Historical Observations,1780.0,0.0,0.0,32.884,131.104,Japan,NA
300100,Avachinsky,19083,Confirmed Eruption,NA,2.0,1772.0,0.0,0.0,Historical Observations,NA,NA,NA,53.256,158.836,Russia,NA
311060,Semisopochnoi,19670,Uncertain Eruption,Cerberus,NA,1772.0,0.0,0.0,NA,NA,NA,NA,51.93,179.58,United States,NA
300260,Klyuchevskoy,19404,Confirmed Eruption,NA,2.0,1772.0,0.0,0.0,Historical Observations,NA,NA,NA,56.056,160.642,Russia,NA
268060,Gamalama,16614,Confirmed Eruption,NA,3.0,1771.0,8.0,28.0,Historical Observations,1772.0,10.0,9.0,0.8,127.33,Indonesia,408 days
211050,Vulcano,13472,Confirmed Eruption,Fossa,3.0,1771.0,2.0,17.0,Historical Observations,1771.0,5.0,0.0,38.404,14.962,Italy,NA
263280,Kelut,15938,Confirmed Eruption,NA,2.0,1771.0,1.0,10.0,Historical Observations,NA,NA,NA,-7.93,112.308,Indonesia,NA
282090,Kirishimayama,17139,Confirmed Eruption,Shinmoe-dake,2.0,1771.0,0.0,0.0,Historical Observations,1772.0,0.0,0.0,31.934,130.862,Japan,NA
233020,"Fournaise, Piton de la",14237,Confirmed Eruption,NA,NA,1771.0,0.0,0.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
341040,Colima,10429,Confirmed Eruption,NA,3.0,1771.0,0.0,0.0,Historical Observations,NA,NA,NA,19.514,-103.62,Mexico,NA
300130,Karymsky,19155,Confirmed Eruption,NA,2.0,1771.0,0.0,0.0,Historical Observations,NA,NA,NA,54.049,159.443,Russia,NA
357120,Villarrica,21011,Confirmed Eruption,NA,2.0,1771.0,NA,NA,Varve Count,NA,NA,NA,-39.42,-71.93,Chile,NA
283030,Fujisan,17454,Uncertain Eruption,South flank?,NA,1770.0,9.0,16.0,NA,NA,NA,NA,35.361,138.728,Japan,NA
268060,Gamalama,16613,Confirmed Eruption,NA,3.0,1770.0,7.0,6.0,Historical Observations,1770.0,12.0,9.0,0.8,127.33,Indonesia,156 days
211060,Etna,13719,Uncertain Eruption,Central Crater,NA,1770.0,5.0,28.0,NA,NA,NA,NA,37.748,14.999,Italy,NA
300260,Klyuchevskoy,19403,Confirmed Eruption,NA,2.0,1770.0,5.0,0.0,Historical Observations,NA,NA,NA,56.056,160.642,Russia,NA
341040,Colima,10428,Confirmed Eruption,NA,3.0,1770.0,3.0,10.0,Historical Observations,1770.0,3.0,12.0,19.514,-103.62,Mexico,2 days
211020,Vesuvius,13346,Confirmed Eruption,"Summit, N, NE, SE and E flanks",3.0,1770.0,2.0,15.0,Historical Observations,1779.0,10.0,4.0,40.821,14.426,Italy,3518 days
222090,Olkaria,13993,Confirmed Eruption,Ololbutot,NA,1770.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-0.904,36.292,Kenya,NA
261140,Marapi,15417,Confirmed Eruption,NA,2.0,1770.0,0.0,0.0,Historical Observations,NA,NA,NA,-0.38,100.474,Indonesia,NA
311190,Amukta,19783,Uncertain Eruption,NA,NA,1770.0,0.0,0.0,NA,NA,NA,NA,52.5,-171.252,United States,NA
283110,Asamayama,17744,Confirmed Eruption,Volcano Uncertain,NA,1769.0,8.0,6.0,NA,NA,NA,NA,36.406,138.523,Japan,NA
384010,Fogo,13129,Confirmed Eruption,SW side,NA,1769.0,4.0,0.0,Historical Observations,NA,NA,NA,14.95,-24.35,Cape Verde,NA
300240,Tolbachik,19294,Confirmed Eruption,NA,2.0,1769.0,2.0,15.0,Historical Observations,1769.0,10.0,15.0,55.832,160.326,Russia,242 days
285030,Toya,18596,Confirmed Eruption,Ko-Usu,4.0,1769.0,1.0,23.0,Historical Observations,NA,NA,NA,42.544,140.839,Japan,NA
283270,Iwakisan,18114,Uncertain Eruption,NA,2.0,1769.0,0.0,0.0,NA,NA,NA,NA,40.656,140.303,Japan,NA
341040,Colima,10427,Confirmed Eruption,NA,2.0,1769.0,0.0,0.0,Historical Observations,NA,NA,NA,19.514,-103.62,Mexico,NA
282090,Kirishimayama,17138,Confirmed Eruption,Ohachi,2.0,1769.0,0.0,0.0,Historical Observations,NA,NA,NA,31.934,130.862,Japan,NA
373030,Bardarbunga,12879,Confirmed Eruption,Volcano Uncertain: Bárdarbunga or Grímsvötn,2.0,1769.0,0.0,0.0,NA,NA,NA,NA,64.633,-17.516,Iceland,NA
263250,Merapi,15864,Confirmed Eruption,NA,2.0,1768.0,8.0,19.0,Historical Observations,NA,NA,NA,-7.54,110.446,Indonesia,NA
352050,Cotopaxi,11553,Confirmed Eruption,NA,4.0,1768.0,4.0,4.0,Historical Observations,NA,NA,NA,-0.677,-78.436,Ecuador,NA
373010,Grimsvotn,12807,Confirmed Eruption,Volcano Uncertain: Vatnajökull,2.0,1768.0,0.0,0.0,NA,NA,NA,NA,64.416,-17.316,Iceland,NA
282090,Kirishimayama,17137,Confirmed Eruption,Iwo-yama (NW flank of Karakuni-dake),0.0,1768.0,0.0,0.0,Historical Observations,NA,NA,NA,31.934,130.862,Japan,NA
233020,"Fournaise, Piton de la",14236,Confirmed Eruption,Formica Leo,2.0,1768.0,0.0,0.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
311110,Kanaga,19712,Discredited Eruption,NA,NA,1768.0,0.0,0.0,NA,NA,NA,NA,51.923,-177.168,United States,NA
311310,Makushin,19760,Confirmed Eruption,NA,3.0,1768.0,0.0,0.0,Historical Observations,1769.0,0.0,0.0,53.891,-166.923,United States,NA
313020,Iliamna,20278,Uncertain Eruption,NA,NA,1768.0,0.0,0.0,NA,NA,NA,NA,60.032,-153.09,United States,NA
252140,Rabaul,15086,Confirmed Eruption,Tavurvur ?,2.0,1767.0,9.0,10.0,Historical Observations,NA,NA,NA,-4.271,152.203,Papua New Guinea,NA
256010,Tinakula,15188,Confirmed Eruption,NA,2.0,1767.0,8.0,17.0,Historical Observations,NA,NA,NA,-10.386,165.804,Solomon Islands,NA
211060,Etna,13718,Confirmed Eruption,Central Crater,NA,1767.0,5.0,2.0,Historical Observations,NA,NA,NA,37.748,14.999,Italy,NA
263310,Tengger Caldera,16014,Uncertain Eruption,Bromo,NA,1767.0,0.0,0.0,NA,NA,NA,NA,-7.942,112.95,Indonesia,NA
300260,Klyuchevskoy,19402,Confirmed Eruption,NA,2.0,1767.0,0.0,0.0,Historical Observations,NA,NA,NA,56.056,160.642,Russia,NA
283160,Bandaisan,17897,Uncertain Eruption,Mt. Hanzawa (Bandai foothills),NA,1767.0,0.0,0.0,NA,NA,NA,NA,37.601,140.072,Japan,NA
357120,Villarrica,21012,Confirmed Eruption,NA,2.0,1767.0,NA,NA,Varve Count,NA,NA,NA,-39.42,-71.93,Chile,NA
373030,Bardarbunga,12878,Confirmed Eruption,NA,2.0,1766.0,7.0,0.0,Historical Observations,NA,NA,NA,64.633,-17.516,Iceland,NA
282080,Aira,17060,Discredited Eruption,NA,NA,1766.0,6.0,5.0,NA,NA,NA,NA,31.593,130.657,Japan,NA
211060,Etna,13717,Confirmed Eruption,"South flank (2100-1950 m, M. Calcarazzi)",2.0,1766.0,4.0,27.0,Historical Observations,1766.0,11.0,6.0,37.748,14.999,Italy,193 days
372070,Hekla,12745,Confirmed Eruption,Bjallagigar,4.0,1766.0,4.0,5.0,Historical Observations,1768.0,5.0,0.0,63.983,-19.666,Iceland,NA
233020,"Fournaise, Piton de la",14235,Confirmed Eruption,NA,2.0,1766.0,3.0,0.0,Historical Observations,1766.0,5.0,26.0,-21.244,55.708,France,NA
352050,Cotopaxi,11552,Confirmed Eruption,NA,3.0,1766.0,2.0,10.0,Historical Observations,1766.0,12.0,0.0,-0.677,-78.436,Ecuador,NA
360140,Qualibou,12433,Confirmed Eruption,Sulphur Springs area,1.0,1766.0,0.0,0.0,Historical Observations,NA,NA,NA,13.83,-61.05,Saint Lucia,NA
263200,Dieng Volcanic Complex,15771,Uncertain Eruption,NA,NA,1766.0,0.0,0.0,NA,NA,NA,NA,-7.2,109.879,Indonesia,NA
342040,Almolonga,10628,Confirmed Eruption,Cerro Quemado,2.0,1765.0,10.0,24.0,Historical Observations,1765.0,10.0,25.0,14.797,-91.519,Guatemala,1 days
265090,Banda Api,16407,Confirmed Eruption,NA,2.0,1765.0,4.0,19.0,Historical Observations,1766.0,10.0,0.0,-4.523,129.881,Indonesia,NA
282110,Asosan,17265,Confirmed Eruption,Naka-dake,3.0,1765.0,1.0,0.0,Historical Observations,1765.0,10.0,0.0,32.884,131.104,Japan,NA
342090,Fuego,10697,Uncertain Eruption,NA,2.0,1765.0,0.0,0.0,NA,NA,NA,NA,14.473,-90.88,Guatemala,NA
290240,Sarychev Peak,18804,Confirmed Eruption,NA,2.0,1765.0,0.0,0.0,Historical Observations,NA,NA,NA,48.092,153.2,Russia,NA
285020,Hokkaido-Komagatake,18565,Uncertain Eruption,NA,2.0,1765.0,0.0,0.0,NA,NA,NA,NA,42.063,140.677,Japan,NA
358010,Osorno,12230,Confirmed Eruption,NA,1.0,1765.0,0.0,0.0,Historical Observations,NA,NA,NA,-41.105,-72.496,Chile,NA
344040,Telica,10904,Confirmed Eruption,NA,2.0,1765.0,0.0,0.0,Historical Observations,NA,NA,NA,12.606,-86.84,Nicaragua,NA
345020,Rincon de la Vieja,11086,Confirmed Eruption,NA,2.0,1765.0,0.0,0.0,Historical Observations,NA,NA,NA,10.83,-85.324,Costa Rica,NA
344090,Momotombo,10991,Confirmed Eruption,NA,2.0,1764.0,0.0,0.0,Historical Observations,NA,NA,NA,12.423,-86.539,Nicaragua,NA
283220,Chokaisan,18030,Uncertain Eruption,NA,2.0,1764.0,0.0,0.0,NA,NA,NA,NA,39.099,140.049,Japan,NA
211060,Etna,13716,Confirmed Eruption,NW flank (3125-2500 m?),1.0,1764.0,0.0,0.0,Historical Observations,1765.0,0.0,0.0,37.748,14.999,Italy,NA
211020,Vesuvius,13345,Confirmed Eruption,"Summit, upper SW, SE, and NNW flanks",3.0,1764.0,0.0,0.0,Historical Observations,1767.0,10.0,27.0,40.821,14.426,Italy,NA
284040,Miyakejima,18265,Confirmed Eruption,"Oyama, SSW flank (Shinmio maar)",4.0,1763.0,8.0,17.0,Historical Observations,1769.0,0.0,0.0,34.094,139.526,Japan,NA
211060,Etna,13713,Confirmed Eruption,"South flank (2500-1925 m, Montagnola)",3.0,1763.0,6.0,18.0,Historical Observations,1763.0,9.0,10.0,37.748,14.999,Italy,84 days
211060,Etna,13712,Confirmed Eruption,"West flank (1725-1580 m, Mt. Nuovo)",2.0,1763.0,2.0,6.0,Historical Observations,1763.0,3.0,10.0,37.748,14.999,Italy,32 days
268060,Gamalama,16612,Confirmed Eruption,North flank,2.0,1763.0,0.0,0.0,Historical Observations,NA,NA,NA,0.8,127.33,Indonesia,NA
311110,Kanaga,19711,Uncertain Eruption,NA,NA,1763.0,0.0,0.0,NA,NA,NA,NA,51.923,-177.168,United States,NA
311080,Tanaga,19694,Uncertain Eruption,NA,NA,1763.0,0.0,0.0,NA,1770.0,0.0,0.0,51.885,-178.146,United States,NA
357040,Planchon-Peteroa,11930,Confirmed Eruption,Peteroa (2 km S of Planchón summit),4.0,1762.0,12.0,3.0,Historical Observations,NA,NA,NA,-35.223,-70.568,Chile,NA
283110,Asamayama,17743,Confirmed Eruption,NA,2.0,1762.0,4.0,0.0,Historical Observations,NA,NA,NA,36.406,138.523,Japan,NA
300260,Klyuchevskoy,19401,Confirmed Eruption,NA,2.0,1762.0,0.0,0.0,Historical Observations,NA,NA,NA,56.056,160.642,Russia,NA
312030,Pavlof,20111,Confirmed Eruption,Volcano Uncertain,4.0,1762.0,0.0,0.0,NA,1786.0,0.0,0.0,55.417,-161.894,United States,NA
265090,Banda Api,16406,Confirmed Eruption,NA,2.0,1762.0,0.0,0.0,Historical Observations,NA,NA,NA,-4.523,129.881,Indonesia,NA
382050,Terceira,19961,Confirmed Eruption,Fissure zone (east of Santa Barbara),2.0,1761.0,4.0,17.0,Historical Observations,1761.0,4.0,28.0,38.73,-27.32,Portugal,11 days
263060,Gede-Pangrango,15628,Confirmed Eruption,NA,2.0,1761.0,0.0,0.0,Historical Observations,NA,NA,NA,-6.77,106.965,Indonesia,NA
357120,Villarrica,21013,Confirmed Eruption,NA,2.0,1761.0,NA,NA,Varve Count,NA,NA,NA,-39.42,-71.93,Chile,NA
233020,"Fournaise, Piton de la",14234,Confirmed Eruption,East flank,2.0,1760.0,12.0,15.0,Historical Observations,1760.0,12.0,29.0,-21.244,55.708,France,14 days
244040,Savai'i,14814,Confirmed Eruption,Mauga Afi (west-central Toasivi ridge),2.0,1760.0,0.0,0.0,Historical Observations,NA,NA,NA,-13.612,-172.525,Samoa,NA
342110,Pacaya,10754,Uncertain Eruption,NA,NA,1760.0,0.0,0.0,NA,NA,NA,NA,14.382,-90.601,Guatemala,NA
352022,Chacana,11457,Confirmed Eruption,SW flank,0.0,1760.0,0.0,0.0,Historical Observations,NA,NA,NA,-0.375,-78.25,Ecuador,NA
357120,Villarrica,12114,Confirmed Eruption,NA,1.0,1759.0,12.0,0.0,Historical Observations,1759.0,12.0,0.0,-39.42,-71.93,Chile,NA
357110,Llaima,12025,Confirmed Eruption,NA,2.0,1759.0,12.0,0.0,Historical Observations,NA,NA,NA,-38.692,-71.729,Chile,NA
341060,Michoacan-Guanajuato,10485,Confirmed Eruption,Jorullo,4.0,1759.0,9.0,29.0,Historical Observations,1774.0,0.0,0.0,19.85,-101.75,Mexico,NA
285010,Oshima-Oshima,18556,Confirmed Eruption,Nishi-yama,2.0,1759.0,8.0,19.0,Historical Observations,NA,NA,NA,41.51,139.367,Japan,NA
233020,"Fournaise, Piton de la",14233,Confirmed Eruption,NA,NA,1759.0,0.0,0.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
357090,Copahue,12002,Uncertain Eruption,NA,NA,1759.0,0.0,0.0,NA,NA,NA,NA,-37.856,-71.183,Chile-Argentina,NA
353090,Santiago,11731,Confirmed Eruption,West flank (James Bay),NA,1759.0,0.0,0.0,Anthropology,NA,NA,NA,-0.22,-90.77,Ecuador,NA
357150,Puyehue-Cordon Caulle,12207,Confirmed Eruption,Cordón Caulle,2.0,1759.0,0.0,0.0,Historical Observations,NA,NA,NA,-40.59,-72.117,Chile,NA
211060,Etna,13711,Confirmed Eruption,"Central Crater, south flank (3000 m)",2.0,1758.0,11.0,3.0,Historical Observations,1759.0,8.0,1.0,37.748,14.999,Italy,271 days
282080,Aira,17059,Confirmed Eruption,Minami-dake,2.0,1756.0,9.0,9.0,Historical Observations,NA,NA,NA,31.593,130.657,Japan,NA
263280,Kelut,15937,Uncertain Eruption,NA,NA,1756.0,0.0,0.0,NA,NA,NA,NA,-7.93,112.308,Indonesia,NA
372030,Katla,12674,Confirmed Eruption,E-W fissure in center of caldera,5.0,1755.0,10.0,17.0,Historical Observations,1756.0,2.0,13.0,63.633,-19.083,Iceland,119 days
283110,Asamayama,17742,Confirmed Eruption,NA,2.0,1755.0,7.0,5.0,Historical Observations,1755.0,8.0,6.0,36.406,138.523,Japan,32 days
211060,Etna,13710,Confirmed Eruption,"East flank (Valle del Bove, 1750 m)",3.0,1755.0,3.0,9.0,Historical Observations,1755.0,3.0,15.0,37.748,14.999,Italy,6 days
241030,Taranaki,13347,Confirmed Eruption,NA,NA,1755.0,0.0,0.0,Dendrochronology,NA,NA,NA,-39.3,174.07,New Zealand,NA
263250,Merapi,15863,Confirmed Eruption,NA,2.0,1755.0,0.0,0.0,Historical Observations,NA,NA,NA,-7.54,110.446,Indonesia,NA
283110,Asamayama,17741,Confirmed Eruption,NA,2.0,1754.0,8.0,7.0,Historical Observations,1754.0,8.0,19.0,36.406,138.523,Japan,12 days
273070,Taal,16841,Confirmed Eruption,Summit crater and SE flank,4.0,1754.0,5.0,15.0,Historical Observations,1754.0,12.0,4.0,14.002,120.993,Philippines,203 days
351080,Galeras,11353,Confirmed Eruption,NA,2.0,1754.0,0.0,0.0,Historical Observations,1756.0,0.0,0.0,1.22,-77.37,Colombia,NA
373010,Grimsvotn,12806,Confirmed Eruption,NE of Palsfjall,2.0,1753.0,10.0,15.0,Historical Observations,NA,NA,NA,64.416,-17.316,Iceland,NA
282110,Asosan,17264,Uncertain Eruption,Naka-dake,2.0,1753.0,0.0,0.0,NA,1754.0,0.0,0.0,32.884,131.104,Japan,NA
233020,"Fournaise, Piton de la",14232,Confirmed Eruption,NA,2.0,1753.0,0.0,0.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
283110,Asamayama,17740,Confirmed Eruption,NA,2.0,1752.0,9.0,0.0,Historical Observations,1752.0,10.0,0.0,36.406,138.523,Japan,NA
263280,Kelut,15936,Confirmed Eruption,NA,2.0,1752.0,5.0,1.0,Historical Observations,NA,NA,NA,-7.93,112.308,Indonesia,NA
263260,Lawu,15926,Discredited Eruption,NA,NA,1752.0,5.0,1.0,NA,NA,NA,NA,-7.625,111.192,Indonesia,NA
357080,Antuco,11996,Confirmed Eruption,NA,3.0,1752.0,1.0,31.0,Historical Observations,1752.0,2.0,1.0,-37.406,-71.349,Chile,1 days
357070,"Chillan, Nevados de",11969,Confirmed Eruption,Cerro Blanco and Volcán Viejo?,2.0,1752.0,1.0,30.0,Historical Observations,NA,NA,NA,-36.868,-71.378,Chile,NA
263250,Merapi,15862,Confirmed Eruption,NA,2.0,1752.0,0.0,0.0,Historical Observations,NA,NA,NA,-7.54,110.446,Indonesia,NA
357091,Callaqui,19914,Confirmed Eruption,NA,2.0,1751.0,12.0,31.0,Historical Observations,NA,NA,NA,-37.92,-71.45,Chile,NA
357072,Tromen,11961,Confirmed Eruption,NA,3.0,1751.0,12.0,31.0,Historical Observations,NA,NA,NA,-37.144,-70.033,Argentina,NA
357110,Llaima,12024,Confirmed Eruption,NA,2.0,1751.0,12.0,18.0,Historical Observations,1752.0,0.0,0.0,-38.692,-71.729,Chile,NA
357120,Villarrica,12113,Confirmed Eruption,NA,1.0,1751.0,12.0,14.0,Historical Observations,NA,NA,NA,-39.42,-71.93,Chile,NA
357040,Planchon-Peteroa,11929,Confirmed Eruption,NA,2.0,1751.0,11.0,0.0,Historical Observations,1751.0,12.0,0.0,-35.223,-70.568,Chile,NA
233020,"Fournaise, Piton de la",14231,Confirmed Eruption,NA,2.0,1751.0,6.0,0.0,Historical Observations,1751.0,6.0,0.0,-21.244,55.708,France,NA
342090,Fuego,10696,Uncertain Eruption,NA,2.0,1751.0,0.0,0.0,NA,NA,NA,NA,14.473,-90.88,Guatemala,NA
352050,Cotopaxi,11551,Confirmed Eruption,NA,2.0,1750.0,9.0,2.0,Historical Observations,1750.0,9.0,4.0,-0.677,-78.436,Ecuador,2 days
345033,Arenal,11131,Confirmed Eruption,Summit and NW flank (A2 lava flows),0.0,1750.0,0.0,0.0,Tephrochronology,NA,NA,NA,10.463,-84.703,Costa Rica,NA
354006,Sabancaya,11745,Confirmed Eruption,NA,NA,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,-15.787,-71.857,Peru,NA
357123,Huanquihue Group,12087,Confirmed Eruption,Achín-Niellu (Volcán Escorial),NA,1750.0,0.0,0.0,Radiocarbon (uncorrected),NA,NA,NA,-39.887,-71.58,Argentina,NA
357080,Antuco,11995,Confirmed Eruption,NA,2.0,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,-37.406,-71.349,Chile,NA
357090,Copahue,12001,Confirmed Eruption,NA,2.0,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,-37.856,-71.183,Chile-Argentina,NA
373030,Bardarbunga,12877,Confirmed Eruption,NA,NA,1750.0,0.0,0.0,Ice Core,NA,NA,NA,64.633,-17.516,Iceland,NA
332060,Haleakala,10296,Confirmed Eruption,SW rift zone (180-360 m),NA,1750.0,0.0,0.0,Anthropology,NA,NA,NA,20.708,-156.25,United States,NA
332010,Kilauea,10058,Confirmed Eruption,"East rift zone (Heiheiahulu, 520 m)",0.0,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,19.421,-155.287,United States,NA
332020,Mauna Loa,10187,Confirmed Eruption,North flank (2380 m) and SW rift zone?,0.0,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,19.475,-155.608,United States,NA
300070,Gorely,19012,Confirmed Eruption,NA,2.0,1750.0,0.0,0.0,Tephrochronology,NA,NA,NA,52.559,158.03,Russia,NA
300060,Mutnovsky,18957,Confirmed Eruption,NA,2.0,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,52.449,158.196,Russia,NA
300050,Ksudach,18940,Confirmed Eruption,Stubel,4.0,1750.0,0.0,0.0,Radiocarbon (corrected),NA,NA,NA,51.844,157.572,Russia,NA
221010,"Tair, Jebel at",13919,Confirmed Eruption,NA,2.0,1750.0,0.0,0.0,Historical Observations,NA,NA,NA,15.55,41.83,Yemen,NA
282080,Aira,17058,Confirmed Eruption,"Minami-dake summit, west flank?",2.0,1749.0,9.0,0.0,Historical Observations,NA,NA,NA,31.593,130.657,Japan,NA
273070,Taal,16840,Confirmed Eruption,NA,4.0,1749.0,8.0,11.0,Historical Observations,1749.0,9.0,0.0,14.002,120.993,Philippines,NA
265090,Banda Api,16405,Confirmed Eruption,NA,2.0,1749.0,0.0,0.0,Historical Observations,NA,NA,NA,-4.523,129.881,Indonesia,NA
341040,Colima,10426,Uncertain Eruption,NA,2.0,1749.0,0.0,0.0,NA,NA,NA,NA,19.514,-103.62,Mexico,NA
357070,"Chillan, Nevados de",11968,Confirmed Eruption,Volcán Viejo,3.0,1749.0,0.0,0.0,Historical Observations,1751.0,0.0,0.0,-36.868,-71.378,Chile,NA
352030,Antisana,11425,Confirmed Eruption,Volcano Uncertain: possibly Reventador,2.0,1748.0,0.0,0.0,NA,NA,NA,NA,-0.481,-78.141,Ecuador,NA
352050,Cotopaxi,11550,Confirmed Eruption,NA,2.0,1747.0,0.0,0.0,Historical Observations,1749.0,0.0,0.0,-0.677,-78.436,Ecuador,NA
345040,Poas,11144,Confirmed Eruption,NA,2.0,1747.0,0.0,0.0,Historical Observations,NA,NA,NA,10.2,-84.233,Costa Rica,NA
263060,Gede-Pangrango,15627,Confirmed Eruption,NA,3.0,1747.0,0.0,0.0,Historical Observations,1748.0,0.0,0.0,-6.77,106.965,Indonesia,NA
373080,Krafla,12947,Confirmed Eruption,Leirhnjúkur crater row,1.0,1746.0,7.0,10.0,Historical Observations,1746.0,7.0,10.0,65.715,-16.728,Iceland,0 days
283070,Yakedake,17498,Confirmed Eruption,NA,2.0,1746.0,4.0,18.0,Historical Observations,1746.0,4.0,19.0,36.227,137.587,Japan,1 days
352050,Cotopaxi,11549,Confirmed Eruption,NA,2.0,1746.0,2.0,0.0,Historical Observations,NA,NA,NA,-0.677,-78.436,Ecuador,NA
357120,Villarrica,12112,Confirmed Eruption,NA,1.0,1745.0,0.0,0.0,Historical Observations,NA,NA,NA,-39.42,-71.93,Chile,NA
263250,Merapi,15861,Confirmed Eruption,NA,2.0,1745.0,0.0,0.0,Historical Observations,NA,NA,NA,-7.54,110.446,Indonesia,NA
211020,Vesuvius,13344,Confirmed Eruption,"Summit, upper SE, E and lower S flanks",3.0,1744.0,11.0,0.0,Historical Observations,1761.0,1.0,6.0,40.821,14.426,Italy,NA
352050,Cotopaxi,11548,Confirmed Eruption,NA,4.0,1744.0,5.0,0.0,Historical Observations,1744.0,12.0,0.0,-0.677,-78.436,Ecuador,NA
283210,Kurikomayama,17998,Confirmed Eruption,NA,2.0,1744.0,2.0,3.0,Historical Observations,NA,NA,NA,38.961,140.788,Japan,NA
341040,Colima,10425,Confirmed Eruption,NA,2.0,1744.0,0.0,0.0,Historical Observations,NA,NA,NA,19.514,-103.62,Mexico,NA
